157,1.0,"ركبت عليها اجهزة رصد","VERB ADP PRON NOUN NOUN","ANN20020115.0057:5",15,19,"CCONJ VERB NOUN ADP DET NOUN NOUN ADJ ADJ PUNCT VERB ADP PRON NOUN <mask> PUNCT CCONJ VERB ADP NOUN ADJ CCONJ NOUN NOUN PUNCT CCONJ VERB NOUN ADP NOUN ADP NOUN NOUN ADV PROPN CCONJ NOUN PUNCT SCONJ VERB NOUN ADJ NOUN PUNCT"
157,1.0,"عقدته في نقابة المحررين","VERB PRON ADP NOUN NOUN","ANN20020115.0100:2",16,20,"VERB NOUN NOUN NOUN ADJ ADP NOUN ADP NOUN NOUN ADJ ADJ ADP NOUN ADJ <mask> SCONJ PRON AUX VERB NOUN NOUN NOUN NUM CCONJ NOUN NOUN NOUN NOUN ADV NOUN ADJ ADP NOUN ADP NOUN NOUN NOUN NOUN PUNCT"
157,1.0,"نتقاضاه عن ساعة التعاقد","VERB PRON ADP NOUN NOUN","ANN20020115.0100:6",133,137,"CCONJ VERB PROPN PROPN NOUN NOUN ADJ PUNCT CCONJ ADP PRON PUNCT PUNCT AUX NOUN PRON ADJ CCONJ ADJ ADP NOUN ADJ VERB ADP NOUN ADP NOUN CCONJ NOUN ADV VERB ADP NOUN NOUN ADP PRON ADV NOUN NOUN ADP NOUN PUNCT CCONJ PRON AUX NOUN CCONJ NOUN PRON VERB ADP PRON NOUN ADJ NOUN ADJ ADP DET NOUN ADJ CCONJ ADJ PUNCT ADV SCONJ VERB NOUN NOUN NOUN ADP NOUN NOUN NOUN NOUN ADP NOUN PRON VERB NOUN NOUN PRON ADP NOUN ADJ ADJ CCONJ NOUN ADJ ADP NOUN CCONJ NOUN ADJ PUNCT ADP PRON VERB NOUN PRON ADJ VERB ADP NOUN ADJ ADP NOUN CCONJ NOUN ADJ ADP ADJ NOUN ADP NOUN ADP PRON ADP DET NOUN NOUN NOUN ADJ ADJ ADP NOUN ADJ ADJ PUNCT NOUN AUX NOUN PRON <mask> ADV VERB NOUN NUM NUM NOUN ADP PRON VERB NUM NOUN PUNCT"
156,1.0,"على كفاح مشترك ضد الارهاب","ADP NOUN ADJ ADV NOUN","ANN20020115.0003:8",6,10,"VERB NOUN PROPN CCONJ PROPN <mask> PUNCT CCONJ VERB SCONJ NOUN ADV PRON ADV VERB ADP NOUN NOUN NOUN ADP NOUN ADP PROPN PUNCT"
156,1.0,"على كفاح مشترك ضد الارهاب","ADP NOUN ADJ ADV NOUN","ANN20020115.0011:2",6,10,"VERB NOUN PROPN CCONJ PROPN <mask> PUNCT CCONJ VERB SCONJ NOUN ADV PRON ADV VERB ADP NOUN NOUN NOUN ADP NOUN ADP PROPN PUNCT"
156,0.8214848789880587,"بين المسؤولين السياحيين في البلدين","ADV NOUN ADJ ADP NOUN","ANN20020115.0011:9",8,12,"CCONJ VERB NOUN ADP NOUN ADP NOUN <mask> CCONJ ADP NOUN NOUN ADP NOUN CCONJ NOUN NOUN ADJ PUNCT"
156,1.0,"على علاقات جيدة مع الجميع","ADP NOUN ADJ ADV NOUN","ANN20020115.0040:13",19,23,"PROPN PROPN PUNCT NOUN ADJ ADP NOUN NOUN CCONJ NOUN PUNCT AUX VERB ADP NOUN NOUN CCONJ VERB <mask> PUNCT CCONJ ADP DET VERB ADV PRON NOUN ADP NOUN NOUN PUNCT"
156,1.0,"حتى الحادية عشرة قبل الظهر","ADP ADJ NOUN ADV NOUN","ANN20020115.0059:12",7,11,"ADP DET VERB NOUN ADP NOUN <mask> PUNCT"
156,1.0,"الا عند العاشرة قبل الظهر","ADP NOUN ADJ ADV NOUN","ANN20020115.0059:15",43,47,"CCONJ ADV NOUN ADP NOUN ADJ VERB NOUN NOUN NOUN NOUN ADJ ADP NOUN PROPN PUNCT PUNCT PROPN PUNCT PUNCT ADP SCONJ NOUN NOUN ADP NOUN PRON VERB ADV NOUN NOUN NOUN PUNCT ADP SCONJ NOUN NOUN ADV VERB ADP NOUN PRON <mask> PUNCT"
156,0.8214847795824883,"مع البنزين الخالي من الرصاص","ADV NOUN ADJ ADP NOUN","ANN20020115.0070:16",25,29,"PUNCT VERB NOUN NOUN ADJ ADP NOUN ADP NOUN ADP NOUN NOUN ADJ ADJ ADP NOUN NOUN ADJ NOUN SCONJ AUX DET NOUN ADJ <mask> PUNCT"
156,1.0,"بأقدم الاستفهامات حول الالهي","ADP ADJ NOUN ADV NOUN","ANN20020115.0083:10",21,25,"VERB NOUN ADP NOUN NOUN CCONJ NOUN ADJ PROPN PROPN ADP VERB PRON NOUN ADP NOUN NOUN NOUN ADJ VERB <mask> PUNCT"
155,1.0,"للمطالبة بارثه","ADP NOUN ADP NOUN PRON","20000715_AFP_ARB.0001:10",21,25,"ADP NOUN VERB PROPN SCONJ PRON ADV VERB ADV NUM NUM NOUN CCONJ VERB ADP ADV PRON NOUN ADP PROPN <mask> PUNCT PART NOUN CCONJ ADV SCONJ VERB SCONJ NOUN ADJ ADP NOUN CCONJ VERB NUM NUM NOUN VERB NOUN ADP NOUN PROPN ADP NOUN PROPN ADP NOUN ADV NOUN PRON ADV PUNCT"
155,6.251755293570694e-06,"بدورنا نفسه","ADP NOUN PRON NOUN PRON","20000715_AFP_ARB.0033:4",51,55,"CCONJ VERB NOUN PUNCT AUX NOUN NOUN CCONJ NOUN PRON NOUN VERB NOUN PRON ADP VERB ADP NOUN ADP NOUN NOUN ADJ NOUN PRON ADJ CCONJ ADJ ADP NOUN ADP NOUN NOUN ADP NOUN NOUN CCONJ NOUN ADJ ADP NOUN NOUN ADP NOUN PRON SCONJ SCONJ VERB NOUN CCONJ NOUN <mask> ADP NOUN NOUN NOUN SCONJ SCONJ VERB NOUN PUNCT PUNCT"
155,1.0,"في العودة الى ديارهم","ADP NOUN ADP NOUN PRON","ANN20020115.0017:12",101,105,"ADP DET PUNCT PART AUX NOUN NOUN ADJ SCONJ VERB ADV NOUN PUNCT PART AUX AUX ADP NOUN ADP PROPN CCONJ PROPN NOUN NOUN NOUN ADV PROPN PUNCT CCONJ AUX PRON ADV VERB AUX VERB NOUN ADJ ADP NOUN PROPN CCONJ PROPN PUNCT CCONJ AUX VERB NOUN NOUN CCONJ NOUN ADP SCONJ VERB NOUN SCONJ ADV VERB ADV NOUN NOUN PRON VERB ADP PROPN ADP ADV ADJ NOUN ADJ ADJ NOUN NOUN ADJ PUNCT ADP SCONJ ADP NOUN PRON ADP PROPN NOUN ADJ PUNCT CCONJ VERB ADP PRON ADP NOUN NOUN ADP NOUN ADP NOUN PRON CCONJ ADP NOUN PRON <mask> PUNCT"
155,7.123983406469349e-06,"بوضع حد لها","ADP NOUN NOUN ADP PRON","ANN20020115.0059:24",33,37,"CCONJ VERB NOUN PROPN PROPN PROPN PUNCT NOUN ADJ ADP NOUN ADJ ADP NOUN ADJ ADP NOUN PROPN PUNCT ADP NOUN NOUN PUNCT NOUN DET NOUN ADJ PUNCT CCONJ VERB NOUN ADJ <mask> PUNCT PUNCT"
155,1.0,"بالافراج عن رواتبهم","ADP NOUN ADP NOUN PRON","ANN20020115.0096:3",20,24,"CCONJ VERB NOUN NOUN ADJ ADP NOUN ADJ NOUN PRON ADP NOUN ADV NOUN NOUN ADJ ADJ NOUN ADJ <mask> PUNCT CCONJ VERB NOUN ADP PRON NOUN PROPN PROPN CCONJ VERB ADP NOUN PRON NOUN NOUN PROPN PROPN CCONJ VERB PUNCT PUNCT AUX NOUN NOUN ADJ VERB ADV NOUN CCONJ NOUN VERB ADJ ADV NOUN PUNCT ADP AUX NOUN NOUN PRON NOUN ADV PRON PUNCT"
155,1.0,"عن الدفاع عن حقوقنا","ADP NOUN ADP NOUN PRON","ANN20020115.0103:23",4,8,"CCONJ ADV VERB <mask> VERB ADP NOUN CCONJ NOUN CCONJ AUX VERB NOUN PRON VERB NOUN SCONJ VERB NOUN CCONJ VERB NOUN ADP NOUN PUNCT CCONJ VERB NOUN NOUN NOUN PUNCT"
155,1.0,"لاصابة في كاحله","ADP NOUN ADP NOUN PRON","ANN20020115.0106:23",26,30,"CCONJ ADP ADV NOUN NOUN NOUN PROPN PROPN ADP NOUN ADV PROPN PROPN NOUN NOUN ADP NOUN ADJ ADP NOUN NOUN ADJ ADV NOUN PRON <mask> ADV NOUN ADV PROPN PROPN ADP NOUN ADJ NOUN ADJ PUNCT"
154,1.0,"الى منعه من الصعود","ADP NOUN PRON ADP NOUN","20000715_AFP_ARB.0001:6",44,48,"CCONJ VERB NOUN ADP PROPN PROPN PROPN PROPN SCONJ PRON NOUN ADJ ADV NOUN PRON VERB ADP PRON PROPN PROPN NOUN NOUN ADP NOUN ADP NOUN ADJ PUNCT CCONJ VERB PUNCT ADP NOUN ADJ AUX NOUN PRON ADJ ADP NOUN VERB NOUN NOUN <mask> PUNCT ADP NOUN ADP NOUN PRON NOUN CCONJ NOUN PRON ADP NOUN PUNCT"
154,1.0,"بقدرتنا على المجابهة","ADP NOUN PRON ADP NOUN","20000715_AFP_ARB.0033:3",40,44,"CCONJ VERB ADV DET NOUN NOUN VERB PUNCT AUX NOUN PROPN ADV VERB ADP DET NOUN ADP NOUN PRON NOUN ADP NOUN NOUN CCONJ NOUN ADJ PRON VERB NOUN PRON CCONJ VERB ADP NOUN ADJ CCONJ AUX PRON VERB <mask> ADP NOUN PRON ADJ ADP NOUN PRON PRON VERB NOUN NOUN NOUN ADJ PUNCT PUNCT"
154,1.0,"بموقفه من المقاومة","ADP NOUN PRON ADP NOUN","ANN20020115.0021:13",11,15,"CCONJ ADP NOUN NOUN PUNCT AUX PROPN ADJ CCONJ ADJ <mask> VERB ADP NOUN SCONJ VERB NOUN ADJ ADJ ADP PRON VERB NOUN ADP VERB ADJ NOUN VERB NOUN ADP PRON NOUN ADP AUX VERB NOUN PRON ADP ADV NOUN ADJ ADJ NOUN SCONJ VERB NOUN ADP NOUN NOUN PUNCT"
154,1.0,"بكل ما هو انسان","ADP NOUN PRON PRON NOUN","ANN20020115.0035:16",19,23,"AUX PROPN ADV VERB ADP NOUN PRON PRON NOUN CCONJ PART ADP NOUN PRON PRON NOUN CCONJ PART <mask> PUNCT"
154,1.0,"بحربه على الإرهاب","ADP NOUN PRON ADP NOUN","UMAAH_UM.ARB_20020113-a.0020:4",138,142,"CCONJ VERB ADP NOUN VERB PRON ADP NOUN NOUN PROPN PROPN PUNCT PUNCT ADV VERB NOUN ADP NOUN NOUN ADJ PUNCT CCONJ NOUN PRON VERB PRON PUNCT NOUN ADJ PROPN PROPN PUNCT CCONJ ADV PRON ADP NOUN ADJ ADJ PUNCT PUNCT CCONJ VERB NOUN NOUN NOUN ADP PUNCT PROPN PROPN PUNCT PROPN PROPN PROPN PUNCT AUX PUNCT NOUN NOUN ADJ PROPN PROPN PUNCT VERB ADP NOUN NOUN ADP NOUN ADJ CCONJ ADJ PUNCT CCONJ ADP PRON ADP PROPN SCONJ AUX ADJ ADP NOUN NOUN NOUN PUNCT PUNCT ADJ SCONJ PUNCT NOUN ADJ ADJ PUNCT ADP NOUN ADJ PUNCT ADJ NOUN ADP NOUN PROPN ADJ PUNCT PUNCT CCONJ VERB ADV NOUN NOUN ADP NOUN NOUN ADJ ADP PUNCT PROPN PROPN PUNCT ADP NOUN SCONJ PUNCT NOUN ADV VERB ADP NOUN NOUN ADJ PART CCONJ SCONJ AUX NOUN ADJ <mask> CCONJ PRON NOUN ADJ PUNCT CCONJ VERB PUNCT PUNCT NOUN PRON NOUN NOUN ADP NOUN CCONJ ADJ ADJ PUNCT CCONJ SCONJ AUX NOUN NOUN ADJ ADJ ADP SCONJ VERB NOUN ADP NOUN CCONJ SCONJ VERB NOUN PRON CCONJ NOUN PRON CCONJ NOUN PRON ADJ PUNCT PART AUX NOUN ADJ ADP NOUN ADP NOUN PUNCT"
153,1.0,"لدى خروجهم من القاعة","ADV NOUN PRON ADP NOUN","20000715_AFP_ARB.0034:4",38,42,"SCONJ AUX DET NOUN VERB NOUN NOUN ADP NOUN PRON ADJ PUNCT CCONJ DET PRON VERB ADP PRON ADP VERB PUNCT ADP NOUN NOUN NOUN ADV NOUN NOUN CCONJ NOUN ADP NUM CCONJ NUM NOUN VERB PRON <mask> PUNCT CCONJ NOUN NOUN ADP NOUN ADJ CCONJ NUM ADP VERB NOUN PRON ADP NOUN PUNCT CCONJ ADP PRON ADV VERB NOUN ADP PROPN PROPN NOUN PRON ADP AUX NOUN ADJ PUNCT CCONJ NOUN PROPN PROPN VERB NOUN PRON ADP DET NOUN ADP NOUN NOUN CCONJ ADV ADP NOUN NOUN NOUN ADJ PUNCT"
153,1.0,"حول علاقاته بالمافيا","ADV NOUN PRON ADP NOUN","20000715_AFP_ARB.0048:4",19,23,"CCONJ VERB NOUN PRON VERB NOUN PRON PROPN PROPN CCONJ PROPN PROPN PROPN SCONJ PROPN VERB NOUN NOUN <mask> PUNCT AUX NOUN ADJ CCONJ ADJ ADP NOUN PRON VERB PRON PUNCT NOUN PUNCT AUX AUX VERB ADP NOUN ADP NOUN NOUN NOUN PUNCT PUNCT"
153,1.0,"في معركتها ضد الإرهاب","ADP NOUN PRON ADV NOUN","UMAAH_UM.ARB_20020113-a.0004:1",25,29,"ADP NOUN ADJ ADP NOUN NOUN ADP PROPN CCONJ PROPN ADP NUM PROPN ADJ VERB NOUN ADJ PUNCT PROPN NOUN ADJ PUNCT ADP NOUN <mask> PUNCT CCONJ VERB NOUN ADJ NOUN NUM PUNCT NUM ADJ NOUN ADJ ADP NOUN NOUN ADP ADJ NOUN ADJ ADP NOUN ADP PROPN PRON NOUN PROPN PROPN PUNCT ADJ NOUN PUNCT CCONJ PROPN PROPN PUNCT ADJ PUNCT PUNCT CCONJ VERB NOUN PRON ADJ ADP NOUN ADJ CCONJ VERB NOUN ADJ ADV NOUN PUNCT NOUN NOUN PUNCT PRON VERB PRON NOUN ADV ADJ ADP NOUN NOUN ADP NOUN PROPN ADV NOUN ADJ ADJ NOUN PRON ADP ADJ ADP PUNCT NOUN PUNCT PUNCT"
153,1.0,"في حربها ضد الإرهاب","ADP NOUN PRON ADV NOUN","UMAAH_UM.ARB_20020120-a.0009:2",45,49,"CCONJ VERB PROPN PROPN X PROPN PUNCT NOUN NOUN NOUN ADJ ADJ PRON VERB ADJ ADP NUM NOUN PUNCT ADP PUNCT PROPN PUNCT ADP PROPN PROPN PUNCT X NOUN PRON ADJ ADP PROPN CCONJ CCONJ PUNCT ADP PRON SCONJ VERB NOUN PRON VERB PRON <mask> PUNCT CCONJ SCONJ AUX ADV PRON PUNCT VERB NOUN PRON NOUN ADJ CCONJ VERB NOUN PRON ADJ ADP NOUN ADP NOUN PRON VERB ADP PRON ADP NOUN ADP NOUN ADJ PUNCT NOUN ADJ ADJ ADP PROPN PUNCT PUNCT PUNCT"
153,1.0,"في حربها ضد الإرهاب","ADP NOUN PRON ADV NOUN","UMAAH_UM.ARB_20020120-a.0021:4",22,26,"NOUN NOUN ADV VERB ADP NOUN NOUN CCONJ NOUN PUNCT SCONJ NOUN VERB ADV SCONJ VERB NOUN ADJ NOUN PUNCT NOUN <mask> PUNCT CCONJ ADV VERB NOUN PUNCT NOUN NOUN PUNCT ADP NOUN NOUN ADJ PRON VERB NOUN ADP NOUN PUNCT PROPN PUNCT PUNCT"
153,1.0,"بعد خروجه من السجن","ADV NOUN PRON ADP NOUN","UMAAH_UM.ARB_20020127-a.0002:2",6,10,"CCONJ VERB ADP NOUN ADJ <mask> X NOUN NOUN PRON VERB NOUN PRON ADP NOUN NOUN NOUN ADJ PUNCT CCONJ VERB ADP SCONJ PRON VERB ADP NOUN ADJ NOUN CCONJ PUNCT VERB NOUN PRON PUNCT CCONJ VERB ADP NOUN PUNCT CCONJ VERB ADP NOUN PUNCT ADP NOUN PRON ADP NOUN ADP NOUN NOUN PUNCT"
